run_id,captured_date,name,website,youtube_count,youtube_raw,youtube_precision,youtube_status,youtube_source,x_count,x_raw,x_precision,x_status,x_source,linkedin_count,linkedin_raw,linkedin_precision,linkedin_status,linkedin_source,instagram_count,instagram_raw,instagram_precision,instagram_status,instagram_source,facebook_count,facebook_raw,facebook_precision,facebook_status,facebook_source,last_captured_at
2026-09-16_09-25-17-709,2026-09-16,Institute for the Study of War,https://www.understandingwar.org,38700,38.7K,rounded_public,collected,https://www.youtube.com/channel/UCwRudqD0bS_hrA0DfU4BwOw,1422108,1422108,exact_public,collected,https://x.com/thestudyofwar,166416,"166,416",exact_public,collected,https://www.linkedin.com/company/institute-for-the-study-of-war,71648,71648,exact_public,collected,https://www.instagram.com/thestudyofwar/?hl=en,123009,"123,009",exact_public,collected,https://www.facebook.com/InstitutefortheStudyofWar,2026-09-16T10:00:28.292Z
2026-09-16_09-00-36-892,2026-09-16,Institute of Economic Growth,https://www.iegindia.org,,,,,,1691,1691,exact_public,collected,https://x.com/iegresearch,,,,,,,,,,,,,,,,2026-09-16T09:02:33.718Z
2026-09-16_09-25-17-709,2026-09-16,Institute of Economic Growth,https://www.iegindia.org,608,608,exact_public,collected,https://www.youtube.com/channel/UChNRvZHTuw6mLXOXYBAAbfQ,1691,1691,exact_public,collected,https://x.com/iegresearch,14996,"14,996",exact_public,collected,https://www.linkedin.com/company/institute-of-economics-growth,,,,,,1036,"1,036",exact_public,collected,https://www.facebook.com/InstituteofEconomicGrowth,2026-09-16T10:00:55.797Z
2026-09-16_09-00-36-892,2026-09-16,Institute of Peace and Conflict Studies,https://www.ipcs.org,,,,,,12665,12665,exact_public,collected,https://x.com/IPCSNewDelhi,,,,,,,,,,,,,,,,2026-09-16T09:02:35.977Z
2026-09-16_09-25-17-709,2026-09-16,Institute of Peace and Conflict Studies,https://www.ipcs.org,,,,,,12665,12665,exact_public,collected,https://x.com/IPCSNewDelhi,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFoX9E0ppS6TgAAAaCpqdng95nNxnnl2rViqNIKH5BfBitlGKS68agfTj-7nCOBsZU3CJNTuFEOH0bnRgjRcusEtzuCPeBdl6vR8p3tzLhlPCZ7TUl1T8QIOfo0Rj22RuG_AYA=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fschool%2Finstitute-of-peace-and-conflict-studies%2F,,,,,,15717,"15,717",exact_public,collected,https://www.facebook.com/ipcsnewdelhi,2026-09-16T10:01:34.697Z
2026-09-16_09-00-36-892,2026-09-16,Integrated Research and Action for Development,https://irade.org,,,,,,361,361,exact_public,collected,https://x.com/IRADe_Delhi,,,,,,,,,,,,,,,,2026-09-16T09:02:37.998Z
2026-09-16_09-25-17-709,2026-09-16,Integrated Research and Action for Development,https://irade.org,,,,,,361,361,exact_public,collected,https://x.com/IRADe_Delhi,4669,"4,669",exact_public,collected,https://in.linkedin.com/company/integrated-research-for-action-development-irade,,,,,,735,735,exact_public,collected,https://www.facebook.com/IRADeNewDelhi,2026-09-16T10:01:51.205Z
2026-09-16_09-00-36-892,2026-09-16,International Crisis Group,https://www.crisisgroup.org,,,,,,238475,238475,exact_public,collected,https://x.com/CrisisGroup,,,,,,,,,,,,,,,,2026-09-16T09:02:39.981Z
2026-09-16_09-25-17-709,2026-09-16,International Crisis Group,https://www.crisisgroup.org,23000,23K,rounded_public,collected,https://www.youtube.com/user/crisisgroup,238479,238479,exact_public,collected,https://x.com/CrisisGroup,,,,count_not_found,https://www.linkedin.com/authwall?trk=bf&trkInfo=AQGlqV-2GI-9EQAAAaCpqu84tzI4EeOLRLP5Iq0rXoRYiGvEIReaPtnc4pJBuwpAa_3aIvQMkhDWpltX2NB5plI5o2lJ1Op4Qxsq7TzfWWlPLj15k5438GMui1TwTmFK8Ll-iiE=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fcrisis-group,14814,14814,exact_public,collected,https://www.instagram.com/crisisgroup,181872,"181,872",exact_public,collected,https://www.facebook.com/crisisgroup,2026-09-16T10:02:58.375Z
2026-09-16_09-00-36-892,2026-09-16,International Republican Institute,https://www.iri.org,,,,,,50137,50137,exact_public,collected,https://x.com/IRIglobal,,,,,,,,,,,,,,,,2026-09-16T09:02:42.031Z
2026-09-16_09-25-17-709,2026-09-16,International Republican Institute,https://www.iri.org,2490,2.49K,rounded_public,collected,https://www.youtube.com/user/iritv,50137,50137,exact_public,collected,https://x.com/IRIglobal,43321,"43,321",exact_public,collected,https://www.linkedin.com/company/international-republican-institute,9305,9305,exact_public,collected,https://www.instagram.com/IRIglobal,49936,"49,936",exact_public,collected,https://www.facebook.com/InternationalRepublicanInstitute,2026-09-16T10:03:37.959Z
2026-09-16_09-00-36-892,2026-09-16,ISPI (Italian Institute for International Political Studies),https://www.ispionline.it/en,,,,,,78777,78777,exact_public,collected,https://x.com/ispionline,,,,,,,,,,,,,,,,2026-09-16T09:02:44.723Z
2026-09-16_09-25-17-709,2026-09-16,ISPI (Italian Institute for International Political Studies),https://www.ispionline.it/en,4190,4.19K,rounded_public,collected,https://www.youtube.com/channel/UCAFKK8R_81qUvhPdjF-52nA,78777,78777,exact_public,collected,https://x.com/ispionline,132404,"132,404",exact_public,collected,https://www.linkedin.com/company/ispi,204651,204651,exact_public,collected,https://www.instagram.com/ispigram/,164704,"164,704",exact_public,collected,https://www.facebook.com/ISPIonline,2026-09-16T10:04:17.753Z
2026-09-16_09-00-36-892,2026-09-16,ISS Africa (Institute for Security Studies),https://issafrica.org,,,,,,50034,50034,exact_public,collected,https://x.com/issafrica,,,,,,,,,,,,,,,,2026-09-16T09:02:46.648Z
2026-09-16_09-25-17-709,2026-09-16,ISS Africa (Institute for Security Studies),https://issafrica.org,17300,17.3K,rounded_public,collected,https://www.youtube.com/ISSAfricaTV,50034,50034,exact_public,collected,https://x.com/issafrica,96767,"96,767",exact_public,collected,https://www.linkedin.com/company/institute-for-security-studies,,,,,,53054,"53,054",exact_public,collected,https://www.facebook.com/issafrica,2026-09-16T10:04:45.781Z
2026-09-16_09-00-36-892,2026-09-16,ITIF (Information Technology and Innovation Foundation),https://itif.org,,,,,,24492,24492,exact_public,collected,https://x.com/ITIFdc,,,,,,,,,,,,,,,,2026-09-16T09:02:48.554Z
2026-09-16_09-25-17-709,2026-09-16,ITIF (Information Technology and Innovation Foundation),https://itif.org,3640,3.64K,rounded_public,collected,https://www.youtube.com/@itif,24492,24492,exact_public,collected,https://x.com/ITIFdc,9487,"9,487",exact_public,collected,https://www.linkedin.com/company/information-technology-and-innovation-foundation,411,411,exact_public,collected,https://www.instagram.com/itifdc,4405,"4,405",exact_public,collected,https://www.facebook.com/innovationpolicy,2026-09-16T10:05:25.699Z
2026-09-16_09-00-36-892,2026-09-16,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,,,,,,10751,10751,exact_public,collected,https://x.com/JIIA_jpn,,,,,,,,,,,,,,,,2026-09-16T09:02:50.340Z
2026-09-16_09-25-17-709,2026-09-16,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,3650,3.65K,rounded_public,collected,https://www.youtube.com/channel/UC0_Tol0rF9jExOfGHR7tCPA,10751,10751,exact_public,collected,https://x.com/JIIA_jpn,1140,"1,140",exact_public,collected,https://www.linkedin.com/company/jiia%E3%80%80center-for-global-outreach-cgo,,,,,,1304,"1,304",exact_public,collected,https://www.facebook.com/JIIAj,2026-09-16T10:05:53.643Z
2026-09-16_09-00-36-892,2026-09-16,Konrad Adenauer Foundation,https://www.kas.de/en,,,,,,27891,27891,exact_public,collected,https://x.com/KASonline,,,,,,,,,,,,,,,,2026-09-16T09:02:52.294Z
2026-09-16_09-25-17-709,2026-09-16,Konrad Adenauer Foundation,https://www.kas.de/en,7320,7.32K,rounded_public,collected,https://www.youtube.com/channel/UCxmhfC04y01RmpL1cr1ouxA,27891,27891,exact_public,collected,https://x.com/KASonline,77042,"77,042",exact_public,collected,https://www.linkedin.com/company/konrad-adenauer-stiftung,39612,39612,exact_public,collected,https://www.instagram.com/onlinekas/,83725,"83,725",exact_public,collected,https://www.facebook.com/kasfb,2026-09-16T10:06:33.866Z
2026-09-16_09-00-36-892,2026-09-16,Lowy Institute,https://www.lowyinstitute.org,,,,,,75730,75730,exact_public,collected,https://x.com/LowyInstitute,,,,,,,,,,,,,,,,2026-09-16T09:02:54.070Z
2026-09-16_09-25-17-709,2026-09-16,Lowy Institute,https://www.lowyinstitute.org,18900,18.9K,rounded_public,collected,https://www.youtube.com/user/LowyInstitute,75730,75730,exact_public,collected,https://x.com/LowyInstitute,39476,"39,476",exact_public,collected,https://www.linkedin.com/company/the-lowy-institute-for-international-policy,3315,3315,exact_public,collected,https://www.instagram.com/lowyinstitute,,,,,,2026-09-16T10:07:01.954Z
2026-09-16_09-00-36-892,2026-09-16,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,,,,,,48862,48862,exact_public,collected,https://x.com/IDSAIndia,,,,,,,,,,,,,,,,2026-09-16T09:02:55.971Z
2026-09-16_09-25-17-709,2026-09-16,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,34000,34K,rounded_public,collected,https://www.youtube.com/idsaindia,48862,48862,exact_public,collected,https://x.com/IDSAIndia,14830,"14,830",exact_public,collected,https://www.linkedin.com/company/manohar-parrikar-institute-for-defence-studies-and-analyses,227,227,exact_public,collected,https://www.instagram.com/mpidsa_india,21493,"21,493",exact_public,collected,https://www.facebook.com/InstituteforDefenceStudiesAnalyses,2026-09-16T10:07:40.792Z
2026-09-16_09-25-17-709,2026-09-16,Middle East Institute,https://www.mei.edu,20900,20.9K,rounded_public,collected,https://www.youtube.com/channel/UCclgK8IW7xKzd6z9DLk8slg,,,,,,44631,"44,631",exact_public,collected,https://www.linkedin.com/company/middle-east-institute,,,,,,,,,,,2026-09-16T10:08:04.923Z
2026-09-16_09-00-36-892,2026-09-16,Migration Policy Institute,https://www.migrationpolicy.org,,,,,,46665,46665,exact_public,collected,https://x.com/MigrationPolicy?lang=en,,,,,,,,,,,,,,,,2026-09-16T09:02:58.313Z
2026-09-16_09-25-17-709,2026-09-16,Migration Policy Institute,https://www.migrationpolicy.org,1560,1.56K,rounded_public,collected,https://www.youtube.com/channel/UCdtJ56R55sCQFGfZ7Q7mQJg,46628,46628,exact_public,collected,https://x.com/MigrationPolicy?lang=en,59086,"59,086",exact_public,collected,https://www.linkedin.com/company/migration-policy-institute,3628,3628,exact_public,collected,https://www.instagram.com/migrationpolicyinstitute/,21884,"21,884",exact_public,collected,https://www.facebook.com/MigrationPolicyInstitute/,2026-09-16T10:08:35.334Z
2026-09-16_09-00-36-892,2026-09-16,National Bureau of Asian Research,https://www.nbr.org,,,,,,14315,14315,exact_public,collected,https://x.com/nbrnews,,,,,,,,,,,,,,,,2026-09-16T09:03:00.123Z
2026-09-16_09-25-17-709,2026-09-16,National Bureau of Asian Research,https://www.nbr.org,1380,1.38K,rounded_public,collected,https://www.youtube.com/user/NBRonline,14315,14315,exact_public,collected,https://x.com/nbrnews,16801,"16,801",exact_public,collected,https://www.linkedin.com/company/nbrnews,,,,,,7805,"7,805",exact_public,collected,https://www.facebook.com/NBRnews,2026-09-16T10:09:03.034Z
2026-09-16_09-00-36-892,2026-09-16,National Council of Applied Economic Research,https://www.ncaer.org,,,,,,9035,9035,exact_public,collected,https://x.com/NCAER,,,,,,,,,,,,,,,,2026-09-16T09:03:02.298Z
2026-09-16_09-25-17-709,2026-09-16,National Council of Applied Economic Research,https://www.ncaer.org,2340,2.34K,rounded_public,collected,https://www.youtube.com/user/NCAER,9035,9035,exact_public,collected,https://x.com/NCAER,26167,"26,167",exact_public,collected,https://www.linkedin.com/company/ncaer,,,,,,,,,,,2026-09-16T10:09:28.990Z
2026-09-16_09-25-17-709,2026-09-16,National Institute of Advanced Studies,https://www.nias.res.in,7140,7.14K,rounded_public,collected,https://www.youtube.com/@nationalinstituteofadvance778,,,,,,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQEi-_Ir84SNMQAAAaCpsaX4ind593Rarugj-7UZr1ZquNLHONW46VxMI_gjCNzaGRR_2LOUvNiervb7Kr6htcZVpp-6W23v_KH7OSoZtbjkFjOV0DpC1QGK-ERY6ohkbGW2mZM=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fschool%2Fnational-institute-of-advanced-studies%2F,,,,,,,,,,,2026-09-16T10:09:41.976Z
2026-09-16_09-00-36-892,2026-09-16,New America,https://www.newamerica.org,,,,,,51509,51509,exact_public,collected,https://x.com/NewAmerica,,,,,,,,,,,,,,,,2026-09-16T09:03:04.320Z
2026-09-16_09-25-17-709,2026-09-16,New America,https://www.newamerica.org,29300,29.3K,rounded_public,collected,https://www.youtube.com/@NewamericaOrgideas,51509,51509,exact_public,collected,https://x.com/NewAmerica,31472,"31,472",exact_public,collected,https://www.linkedin.com/company/new-america,2577,2577,exact_public,collected,https://www.instagram.com/newamericaorg,25825,"25,825",exact_public,collected,https://www.facebook.com/NewAmerica,2026-09-16T10:10:18.683Z
2026-09-16_09-00-36-892,2026-09-16,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,,,,,,16134,16134,exact_public,collected,https://x.com/nupinytt,,,,,,,,,,,,,,,,2026-09-16T09:03:07.902Z
2026-09-16_09-25-17-709,2026-09-16,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,6120,6.12K,rounded_public,collected,https://www.youtube.com/user/nupinytt,16134,16134,exact_public,collected,https://x.com/nupinytt,27847,"27,847",exact_public,collected,https://www.linkedin.com/company/norwegian-institute-of-international-affairs,2758,2758,exact_public,collected,https://www.instagram.com/nupinytt,,,,,,2026-09-16T10:10:46.189Z
2026-09-16_09-00-36-892,2026-09-16,Observer Research Foundation,https://www.orfonline.org,,,,,,159308,159308,exact_public,collected,https://x.com/orfonline,,,,,,,,,,,,,,,,2026-09-16T09:03:11.410Z
